"Country","Stage","dim3","CostItem","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"PL000000","COCO2","UVAG","ELEC",,,,,,812.471312,801.744632,776.734176,950.972403,766.644108,771.5523,770.357494,803.340414,826.149843,628.48078,644.55851,739.617813,921.149999,941.774777,867.842967,859.482122,1000,1073.90936,1123.487126,1344.702257,1221.188766,1136.075397
"PL000000","COCO2","UVAG","ELUB",,,,,,716.582183,716.098309,711.389133,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1250.636889
"PL000000","COCO2","UVAG","INPO",,,,,,880.042155,886.085298,888.876957,886.294131,876.305801,907.21364,913.641718,916.480193,932.125239,690.620796,618.225224,719.58977,960.436866,807.526965,763.812337,839.226683,1000,1054.467531,1272.875771,1481.541194,1534.421038,1672.587085
"PL000000","COCO2","UVAG","IPHA",,,,,,723.447639,710.412888,727.225893,735.40245,741.445814,740.91385,758.72336,782.035749,801.95072,646.599219,681.700259,789.478988,949.615115,952.781674,875.498197,868.73092,1000,1047.016275,1091.041453,1223.68198,1021.869874,1127.079591
"PL000000","COCO2","UVAG","PLAP",,,,,,897.414856,903.428282,925.335245,937.808049,973.125818,981.306254,979.526923,999.337347,1017.982166,879.845646,863.239573,949.55967,1058.24117,1012.442046,882.369391,873.862696,1000,1040.88264,1083.52243,1282.904472,1114.022931,1221.493544
"PL000000","COCO2","UVAG","REPB",,,,,,705.056985,702.485001,727.371768,610.803868,771.123959,785.176402,810.542604,810.568901,800.519257,729.375759,718.970219,808.339904,933.487528,893.986915,784.598685,847.188831,1000,1041.921155,1212.280028,1371.331133,1091.763021,1182.876243
"PL000000","COCO2","UVAG","REPM",,,,,,632.741632,633.747264,643.304498,659.608857,676.34329,693.115019,717.615626,730.021546,731.703065,647.622526,639.602721,700.880635,797.926998,780.110178,702.436779,803.531097,1000,1055.335323,1120.335688,1239.551492,1027.097282,1045.896066
"PL000000","COCO2","UVAG","SEED",,,,,,918.738787,929.756265,966.542544,954.131194,921.182556,964.351562,987.00103,1015.369575,964.812986,744.584413,684.308879,894.96492,970.062314,975.093142,863.524273,931.533626,1000,1136.887849,1554.567901,1741.868099,1270.763237,1315.152588
"PL000000","COCO2","UVAG","SERI",,,,,,736.197021,738.02391,750.542398,765.846223,780.525422,788.408675,810.320564,828.526056,832.947293,696.792174,701.705317,806.681803,933.347518,908.935198,819.236831,845.595027,1000,1073.928236,1148.922859,1378.836152,1188.411873,1359.668903
"PL000000","COCO2","UVAG","WATR",,,,,,928.303194,914.132593,939.141025,941.998715,924.738158,900.610459,909.265742,927.193246,928.584359,763.211,730.330236,889.248492,1015.03455,943.019134,866.580809,910.239458,1000,1054.511637,1272.66209,1495.362426,1147.314067,1289.037446
"PL000000","COCO2","UVAP","EFUL",,,,,,150.47249,111.2,155.2,161.5,342.3,329.8,316.9,353.3,378.4,382.9,435.5,635.4,697,633.6,647.9,704.7,841.9,987.1,1000.4,1221.3,856.9,943.396665
"PL000000","COCO2","UVAP","EGAS",,,,,,202.617773,225.065432,232.630724,224.285788,242.292886,232.354844,234.61901,272.271924,277.94012,261.846132,296.853841,404.2,373.8,377.2,367.8,414.6,582.9,663.3,662.7,853,577.7,650.864522
"PL000000","COCO2","UVAP","ELEC",,,,,,812.471312,801.744632,776.734176,950.972403,766.644108,771.5523,770.357494,803.340414,826.149843,628.48078,644.55851,739.617813,921.149999,941.774777,867.842967,859.482122,1000,1073.90936,1123.487126,1344.702257,1221.188766,1136.075397
"PL000000","COCO2","UVAP","ELUB",,,,,,716.582183,716.098309,711.389133,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1250.636889
"PL000000","COCO2","UVAP","FENE",,,,,,,,,,105,75.3,98,127.1,108.1,91.3,84.8,113.7,128.5,104.7,106.6,113.5,89.8,104.1,166.6,200.6,110.1,
"PL000000","COCO2","UVAP","ICAF",,,,,,245.859239,198.834886,170.758099,183.655914,198.912786,206.819506,195.467541,153.307727,166.485594,188.467033,167.175749,178.295321,148.691066,168.779055,184.611541,,,,,,,
"PL000000","COCO2","UVAP","INPO",,,,,,880.042155,886.085298,888.876957,886.294131,876.305801,907.21364,913.641718,916.480193,932.125239,690.620796,618.225224,719.58977,960.436866,807.526965,763.812337,839.226683,1000,1054.467531,1272.875771,1481.541194,1534.421038,1672.587085
"PL000000","COCO2","UVAP","IPHA",,,,,,723.447639,710.412888,727.225893,735.40245,741.445814,740.91385,758.72336,782.035749,801.95072,646.599219,681.700259,789.478988,949.615115,952.781674,875.498197,868.73092,1000,1047.016275,1091.041453,1223.68198,1021.869874,1127.079591
"PL000000","COCO2","UVAP","NITF",,,,,,,,,,,,,,112.2,111.6,102.6,111.9,147.2,145,130.8,156.4,191,200.5,224.8,312.4,262.4,
"PL000000","COCO2","UVAP","PHOF",,,,,,,,,,,,,,,,,,,,,,,,,,284.1,
"PL000000","COCO2","UVAP","PLAP",,,,,,897.414856,903.428282,925.335245,937.808049,973.125818,981.306254,979.526923,999.337347,1017.982166,879.845646,863.239573,949.55967,1058.24117,1012.442046,882.369391,873.862696,1000,1040.88264,1083.52243,1282.904472,1114.022931,1221.493544
"PL000000","COCO2","UVAP","POTF",,,,,,,,,,,,,,,,,,162.1,,,,220,227.2,242.2,456.9,487.9,
"PL000000","COCO2","UVAP","REPB",,,,,,705.056985,702.485001,727.371768,610.803868,771.123959,785.176402,810.542604,810.568901,800.519257,729.375759,718.970219,808.339904,933.487528,893.986915,784.598685,847.188831,1000,1041.921155,1212.280028,1371.331133,1091.763021,1182.876243
"PL000000","COCO2","UVAP","REPM",,,,,,632.741632,633.747264,643.304498,659.608857,676.34329,693.115019,717.615626,730.021546,731.703065,647.622526,639.602721,700.880635,797.926998,780.110178,702.436779,803.531097,1000,1055.335323,1120.335688,1239.551492,1027.097282,1045.896066
"PL000000","COCO2","UVAP","SEED",,,,,,918.738787,929.756265,966.542544,954.131194,921.182556,964.351562,987.00103,1015.369575,964.812986,744.584413,684.308879,894.96492,970.062314,975.093142,863.524273,931.533626,1000,1136.887849,1554.567901,1741.868099,1270.763237,1315.152588
"PL000000","COCO2","UVAP","SERI",,,,,,736.197021,738.02391,750.542398,765.846223,780.525422,788.408675,810.320564,828.526056,832.947293,696.792174,701.705317,806.681803,933.347518,908.935198,819.236831,845.595027,1000,1073.928236,1148.922859,1378.836152,1188.411873,1359.668903
"PL000000","COCO2","UVAP","WATR",,,,,,928.303194,914.132593,939.141025,941.998715,924.738158,900.610459,909.265742,927.193246,928.584359,763.211,730.330236,889.248492,1015.03455,943.019134,866.580809,910.239458,1000,1054.511637,1272.66209,1495.362426,1147.314067,1289.037446
"PT000000","COCO1","CAFF","ICAF",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000
"PT000000","COCO1","CAFR","ICAF",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PT000000","COCO1","CAMF","ICAM",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PT000000","COCO1","CAMR","ICAM",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PT000000","COCO1","HEIR","IHEI",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PT000000","COCO1","PIGF","IPIG",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PT000000","COCO1","SCOW","ICOW",202.881093,181.490414,162.573773,150.248203,139.795832,176.140439,151.210111,158.389141,166.072365,154.926701,113.16874,103.147894,99.511006,113.885317,113.91577,113.043822,115.203963,88.008684,95.720503,108.401803,125.370583,115.765961,91.324716,89.949098,87.738444,101.518999,59.378239
"PT000000","COCO1","SHGF","ILAM",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PT000000","COCO1","SHGM","ILAM",465.231152,383.795124,313.237121,301.681382,248.078538,245.615564,236.728064,258.459014,262.896926,265.673781,235.889549,243.003267,245.693109,261.583322,248.608704,221.6631,234.794908,211.523563,237.409127,244.468468,238.600808,214.934433,225.11272,222.231272,193.742818,239.394952,280.277624
"PT000000","COCO1","SOWS","IPIG",502.797268,542.530467,580.674504,603.167422,586.204322,521.081621,582.922776,504.995445,542.781168,578.519347,588.654622,565.302872,535.288402,582.111496,585.892314,597.130764,584.14537,499.113861,534.615703,468.1813,493.197468,531.218314,532.030092,543.219967,550.22334,542.815873,528.630662
"PT000000","COCO1","UVAB","EFUL",493,508.6,457.8,426.8,435.1,452.8,468,547.8,543.7,383.3,523.7,356.7,372.6,348.5,311.1,314.6,420.9,420.2,336.9,372.8,450.2,556.4,598.7,604.9,753.2,566.5,605.37647
"PT000000","COCO1","UVAB","EGAS",447.770866,471.297429,279.990145,258.505957,254.627211,306.972784,340.981747,352.443421,339.800559,367.081923,352.025453,355.455741,412.501179,421.088689,396.505858,449.549498,596.467809,617.15461,592.808497,618.777476,673.930911,713.1,868.5,901.2,983.8,891.6,902.367808
"PT000000","COCO1","UVAB","ELEC",1028.761838,1114.81069,1036.441345,890.582035,838.77551,880.104987,927.045619,996.379622,1100.008369,1122.296793,1084.553399,1056.232427,1069.00289,1044.503614,899.030234,877.755308,871.431615,877.814143,902.611734,953.83001,939.911498,1000,1083.129039,1135.762772,1172.524184,1168.438876,1303.624876
"PT000000","COCO1","UVAB","ELUB",417.821782,453.6862,422.053232,362.403101,342.307692,345.299145,367.957746,404.220779,401.023891,382.258065,368.815592,376.5625,401.812689,435.986159,396.73913,417.886179,767.213115,737.762238,670.050761,664.921466,792.763158,1000,1221.388368,1564.732143,1529.284165,1384.965831,974.859128
"PT000000","COCO1","UVAB","INPO",738.102136,753.994087,746.545724,727.850443,762.623385,818.742498,875.688579,966.064669,962.974905,877.541007,865.379464,897.754282,874.171653,993.450612,966.444359,996.856714,1024.239898,1008.025287,1006.530197,993.643406,986.291512,1000,1034.181725,1047.079601,1063.473177,1082.132917,1120.575141
"PT000000","COCO1","UVAB","IPHA",690.866511,656.400966,644.090305,627.314815,561.128527,592.481845,608.680185,651.443922,689.965398,649.965205,634.223919,719.733079,792.337411,810.856372,812.897078,851.466414,851.342502,882.481981,910.835548,938.305709,977.557756,1000,1044.94382,1049.70949,1058.02156,1083.629319,1088.599349
"PT000000","COCO1","UVAB","PLAP",718.95706,753.395765,800.601202,738.568588,889.926052,960.050802,900.891632,977.386935,1009.163464,898.642534,893.981961,978.37494,1029.419928,998.362927,1004.152331,1050.620821,1039.454566,1002.002447,1021.183346,1090.740311,1009.886008,1000,984.151809,993.565252,1208.113967,1274.770174,1276.804734
"PT000000","COCO1","UVAB","REPB",598.786988,627.606928,622.25027,601.539589,611.388427,670.549374,717.209759,806.664467,779.762872,697.418738,717.387908,761.135668,770.054149,781.849121,800.567215,845.717527,884.481634,912.034079,943.699457,966.77184,970.621745,1000,1043.760984,1077.956989,1111.327401,1158.972933,1180.014831
"PT000000","COCO1","UVAB","REPM",581.445266,609.40367,604.542262,583.939996,532.393815,547.717842,547.108039,591.755319,606.420486,573.31351,576.980568,658.087545,698.88747,688.919477,651.066758,643.958676,698.269017,751.187837,831.722759,910.885806,933.512424,1000,1057.770961,1130.625152,1182.575577,1172.206948,1165.952081
"PT000000","COCO1","UVAB","SEED",843.07833,828.543894,831.997516,815.957178,822.577645,863.766901,874.125159,908.710365,897.041637,866.06445,906.650479,1097.295301,1069.193295,931.637754,926.042164,919.13215,939.641422,964.359002,978.511439,964.61352,990.961247,1000,975.006363,927.866473,1093.753041,1144.133232,1108.147848
"PT000000","COCO1","UVAB","SERI",510.079473,489.359576,476.781205,426.888218,387.72846,398.868346,435.36303,467.925018,492.751705,461.629202,494.609825,536.34845,564.165391,767.417399,849.623048,825.972238,877.600537,902.458565,937.06764,970.296031,988.989904,1000,1030.984359,1054.261625,1020.236701,1077.722063,1138.416257
"PT000000","COCO1","UVAB","WATR",982.976042,1022.316539,1014.509347,953.48641,913.354617,932.926829,936.50836,990.760319,1000.733622,911.114421,870.810853,885.25668,885.96612,931.212076,923.786871,940.347496,972.938501,968.665937,970.59326,974.458143,991.398252,1000,1025.698972,1102.077851,1197.132104,1138.424618,1190.957179
"PT000000","COCO1","UVAG","ELEC",1028.761838,1114.81069,1036.441345,890.582035,838.77551,880.104987,927.045619,996.379622,1100.008369,1122.296793,1084.553399,1056.232427,1069.00289,1044.503614,899.030234,877.755308,871.431615,877.814143,902.611734,953.83001,939.911498,1000,1083.129039,1135.762772,1172.524184,1168.438876,1303.624876
"PT000000","COCO1","UVAG","ELUB",417.821782,453.6862,422.053232,362.403101,342.307692,345.299145,367.957746,404.220779,401.023891,382.258065,368.815592,376.5625,401.812689,435.986159,396.73913,417.886179,767.213115,737.762238,670.050761,664.921466,792.763158,1000,1221.388368,1564.732143,1529.284165,1384.965831,974.859128
"PT000000","COCO1","UVAG","INPO",738.102136,753.994087,746.545724,727.850443,762.623385,818.742498,875.688579,966.064669,962.974905,877.541007,865.379464,897.754282,874.171653,993.450612,966.444359,996.856714,1024.239898,1008.025287,1006.530197,993.643406,986.291512,1000,1034.181725,1047.079601,1063.473177,1082.132917,1120.575141
"PT000000","COCO1","UVAG","IPHA",690.866511,656.400966,644.090305,627.314815,561.128527,592.481845,608.680185,651.443922,689.965398,649.965205,634.223919,719.733079,792.337411,810.856372,812.897078,851.466414,851.342502,882.481981,910.835548,938.305709,977.557756,1000,1044.94382,1049.70949,1058.02156,1083.629319,1088.599349
"PT000000","COCO1","UVAG","PLAP",718.95706,753.395765,800.601202,738.568588,889.926052,960.050802,900.891632,977.386935,1009.163464,898.642534,893.981961,978.37494,1029.419928,998.362927,1004.152331,1050.620821,1039.454566,1002.002447,1021.183346,1090.740311,1009.886008,1000,984.151809,993.565252,1208.113967,1274.770174,1276.804734
"PT000000","COCO1","UVAG","REPB",598.786988,627.606928,622.25027,601.539589,611.388427,670.549374,717.209759,806.664467,779.762872,697.418738,717.387908,761.135668,770.054149,781.849121,800.567215,845.717527,884.481634,912.034079,943.699457,966.77184,970.621745,1000,1043.760984,1077.956989,1111.327401,1158.972933,1180.014831
"PT000000","COCO1","UVAG","REPM",581.445266,609.40367,604.542262,583.939996,532.393815,547.717842,547.108039,591.755319,606.420486,573.31351,576.980568,658.087545,698.88747,688.919477,651.066758,643.958676,698.269017,751.187837,831.722759,910.885806,933.512424,1000,1057.770961,1130.625152,1182.575577,1172.206948,1165.952081
"PT000000","COCO1","UVAG","SEED",843.07833,828.543894,831.997516,815.957178,822.577645,863.766901,874.125159,908.710365,897.041637,866.06445,906.650479,1097.295301,1069.193295,931.637754,926.042164,919.13215,939.641422,964.359002,978.511439,964.61352,990.961247,1000,975.006363,927.866473,1093.753041,1144.133232,1108.147848
"PT000000","COCO1","UVAG","SERI",510.079473,489.359576,476.781205,426.888218,387.72846,398.868346,435.36303,467.925018,492.751705,461.629202,494.609825,536.34845,564.165391,767.417399,849.623048,825.972238,877.600537,902.458565,937.06764,970.296031,988.989904,1000,1030.984359,1054.261625,1020.236701,1077.722063,1138.416257
"PT000000","COCO1","UVAG","WATR",982.976042,1022.316539,1014.509347,953.48641,913.354617,932.926829,936.50836,990.760319,1000.733622,911.114421,870.810853,885.25668,885.96612,931.212076,923.786871,940.347496,972.938501,968.665937,970.59326,974.458143,991.398252,1000,1025.698972,1102.077851,1197.132104,1138.424618,1190.957179
"PT000000","COCO1","UVAP","EFUL",493,508.6,457.8,426.8,435.1,452.8,468,547.8,543.7,383.3,523.7,356.7,372.6,348.5,311.1,314.6,420.9,420.2,336.9,372.8,450.2,556.4,598.7,604.9,753.2,566.5,605.37647
"PT000000","COCO1","UVAP","EGAS",447.770866,471.297429,279.990145,258.505957,254.627211,306.972784,340.981747,352.443421,339.800559,367.081923,352.025453,355.455741,412.501179,421.088689,396.505858,449.549498,596.467809,617.15461,592.808497,618.777476,673.930911,713.1,868.5,901.2,983.8,891.6,902.367808
"PT000000","COCO1","UVAP","ELEC",1028.761838,1114.81069,1036.441345,890.582035,838.77551,880.104987,927.045619,996.379622,1100.008369,1122.296793,1084.553399,1056.232427,1069.00289,1044.503614,899.030234,877.755308,871.431615,877.814143,902.611734,953.83001,939.911498,1000,1083.129039,1135.762772,1172.524184,1168.438876,1303.624876
"PT000000","COCO1","UVAP","ELUB",417.821782,453.6862,422.053232,362.403101,342.307692,345.299145,367.957746,404.220779,401.023891,382.258065,368.815592,376.5625,401.812689,435.986159,396.73913,417.886179,767.213115,737.762238,670.050761,664.921466,792.763158,1000,1221.388368,1564.732143,1529.284165,1384.965831,974.859128
"PT000000","COCO1","UVAP","ICAF",207.461993,145.904778,,,,,,,,159.26147,,,,,94.221269,129.688499,124.697884,104.760355,111.104419,119.49147,123.226765,112.15147,125.856729,142.64399,114.142484,88.739631,106.339814
"PT000000","COCO1","UVAP","INPO",738.102136,753.994087,746.545724,727.850443,762.623385,818.742498,875.688579,966.064669,962.974905,877.541007,865.379464,897.754282,874.171653,993.450612,966.444359,996.856714,1024.239898,1008.025287,1006.530197,993.643406,986.291512,1000,1034.181725,1047.079601,1063.473177,1082.132917,1120.575141
"PT000000","COCO1","UVAP","IPHA",690.866511,656.400966,644.090305,627.314815,561.128527,592.481845,608.680185,651.443922,689.965398,649.965205,634.223919,719.733079,792.337411,810.856372,812.897078,851.466414,851.342502,882.481981,910.835548,938.305709,977.557756,1000,1044.94382,1049.70949,1058.02156,1083.629319,1088.599349
"PT000000","COCO1","UVAP","NITF",732.1,790.8,761.4,723.3,691.6,743.8,789.6,848.9,932.5,651.9,585.4,628.3,690.7,692,638.8,642.7,747.2,915.1,780.7,755.9,822.4,845.4,903.9,957,1368.1,1219.9,
"PT000000","COCO1","UVAP","PHOF",614.7,669.5,639.8,607.4,580.9,652.8,724.5,778.8,871.9,748.6,712.8,759.7,810.1,809.4,743.7,748.2,802.8,836.9,809.7,813.9,858.4,904.4,992.8,1007.6,1986.3,1872.1,
"PT000000","COCO1","UVAP","PLAP",718.95706,753.395765,800.601202,738.568588,889.926052,960.050802,900.891632,977.386935,1009.163464,898.642534,893.981961,978.37494,1029.419928,998.362927,1004.152331,1050.620821,1039.454566,1002.002447,1021.183346,1090.740311,1009.886008,1000,984.151809,993.565252,1208.113967,1274.770174,1276.804734
"PT000000","COCO1","UVAP","POTF",247.6,266.4,257.5,244.6,233.9,229.3,340.5,365.8,403.9,367.4,369.4,376.5,377.1,371.8,366,368.3,378,379.1,337.8,340,359.2,416.5,447.2,468.8,956.9,1222.3,
